Rouge-L-P,Rouge-L-R,Rouge-L-F,Rouge-2-P,Rouge-2-R,Rouge-2-F
0.524700599735364,0.17882745356364946,0.17882745356364946,0.34676478561781493,0.11370885608346502,0.11370885608346502
0.52472150687021,0.17883641191544106,0.17883641191544106,0.34679159011492305,0.1137194937813722,0.1137194937813722
0.5246554773343273,0.17882692870035877,0.17882692870035877,0.34670156823518433,0.11369807309565759,0.11369807309565759
0.5245992925665318,0.17881300114044954,0.17881300114044954,0.3466279497795165,0.11367673495593804,0.11367673495593804
0.524529587630261,0.17879634008007397,0.17879634008007397,0.3465398215723468,0.113652650831688,0.113652650831688
0.5244733390736498,0.17879557244031938,0.17879557244031938,0.34646618098760734,0.11364033216022408,0.11364033216022408
0.5244173060287498,0.1787948077417133,0.1787948077417133,0.34639282255070214,0.11362806068673513,0.11362806068673513
0.5243614872593562,0.17879404596738485,0.17879404596738485,0.3463197446431924,0.11361583614048704,0.11361583614048704
0.5243435537901133,0.17878856898367385,0.17878856898367385,0.34626064697040493,0.11359984145891927,0.11359984145891927
0.5243256886388487,0.1787831128646627,0.1787831128646627,0.34620177443160904,0.11358390770947177,0.11358390770947177
0.5243012559411242,0.1787818104058825,0.1787818104058825,0.3461616496776443,0.11357505509682353,0.11357505509682353
0.5242769159671105,0.17878051289001992,0.17878051289001992,0.3461216771997857,0.11356623608042822,0.11356623608042822
0.5243902466042006,0.1788040369721216,0.1788040369721216,0.34623025886645803,0.11358839687573838,0.11358839687573838
0.5244768401515263,0.1788296999145355,0.1788296999145355,0.34631160586389914,0.11361163471712471,0.11361163471712471
0.524616535559094,0.17887339994769824,0.17887339994769824,0.3464200752232133,0.11364489268525513,0.11364489268525513
0.5247557048069347,0.17891693538563247,0.17891693538563247,0.3465281360350347,0.11367802538796887,0.11367802538796887
0.5248858454356521,0.17895263491467772,0.17895263491467772,0.34662404248290185,0.11370711749154959,0.11370711749154959
0.5250296486840413,0.1789887378795645,0.1789887378795645,0.34674268041184214,0.11374056750915243,0.11374056750915243
0.5251649019673311,0.1790323491341953,0.1790323491341953,0.3468585331799999,0.11377779361907386,0.11377779361907386
0.5252886545786438,0.1790730884301876,0.1790730884301876,0.3469739528536972,0.11381488056596756,0.11381488056596756
0.5254119454264814,0.17911367571388145,0.17911367571388145,0.34708894185697026,0.11385182912873106,0.11385182912873106
0.5255363941246789,0.17915574699266743,0.17915574699266743,0.34719787507620514,0.11388753162963092,0.11388753162963092
0.5256541844014457,0.17919766187264752,0.17919766187264752,0.347302318205038,0.1139231014074791,0.1139231014074791
0.5257606241522483,0.17923673240175142,0.17923673240175142,0.3474063737897935,0.11395853920099391,0.11395853920099391
0.5258666696817517,0.17927565822519195,0.17927565822519195,0.3475100439834944,0.11399384574342163,0.11399384574342163
0.5259723231760257,0.17931444014540351,0.17931444014540351,0.3476133309232445,0.11402902176258713,0.11402902176258713
0.5258957047987276,0.17928862170108611,0.17928862170108611,0.34752523385256445,0.11400514065847742,0.11400514065847742
0.5260248193423043,0.17933208184098032,0.17933208184098032,0.3476623139135353,0.11404719490905592,0.11404719490905592
0.5260932501616924,0.17935144610982848,0.17935144610982848,0.3477114391579708,0.11406371675024098,0.11406371675024098
0.5260980028648624,0.17935229389374166,0.17935229389374166,0.3477087492168469,0.11406145793457938,0.11406145793457938
0.5261027381588633,0.17935313857221924,0.17935313857221924,0.34770606912898716,0.11405920739296782,0.11405920739296782
0.526107456139175,0.1793539801622929,0.1793539801622929,0.3477033988403518,0.1140569650800276,0.1140569650800276
0.5261121569005804,0.17935481868086992,0.17935481868086992,0.34770073829729536,0.11405473095071125,0.11405473095071125
0.5261298512059204,0.17935961391348398,0.17935961391348398,0.34769808744656333,0.11405250496029952,0.11405250496029952
0.5262621997830504,0.17939205969307825,0.17939205969307825,0.34784420656586706,0.11408665070076202,0.11408665070076202
0.526364052609377,0.17941559708360652,0.17941559708360652,0.3479056198033753,0.11410003145495595,0.11410003145495595
0.5263730908413297,0.17942004887314714,0.17942004887314714,0.34788407321815523,0.11409460924568714,0.11409460924568714
0.5265091092157311,0.17945593357547027,0.17945593357547027,0.3480105578716126,0.11412537301185871,0.11412537301185871
0.5266446365490698,0.1794916887301316,0.1794916887301316,0.3481365859017723,0.11415602571750261,0.11415602571750261
0.5267296435632368,0.1795163200607187,0.1795163200607187,0.3482031722178808,0.11417275162560023,0.11417275162560023
0.5266776894152003,0.17951559104396725,0.17951559104396725,0.3481574982418746,0.11416790816535911,0.11416790816535911
0.5266309821895103,0.17950873912443868,0.17950873912443868,0.3480810848484336,0.11415082824209305,0.11415082824209305
0.5266152333634626,0.17951037885638,0.17951037885638,0.34804739318299044,0.11414375975383574,0.11414375975383574
0.5266016454823886,0.1795083284701972,0.1795083284701972,0.34799944690045453,0.11413089132721617,0.11413089132721617
0.5267435683143353,0.17954748895918135,0.17954748895918135,0.3481171982924899,0.11416094017445585,0.11416094017445585
0.5268849851825318,0.1795865098385791,0.1795865098385791,0.3482456707134306,0.1141940649870988,0.1141940649870988
0.5269000477356874,0.1795978409911138,0.1795978409911138,0.3482214582715709,0.11419176716723899,0.11419176716723899
0.5269150567806614,0.17960913189088643,0.17960913189088643,0.3481973318419381,0.11418947751014955,0.11418947751014955
0.5269426772423957,0.17962423720775816,0.17962423720775816,0.3481732909670202,0.11418719597241148,0.11418719597241148
0.5269701999325842,0.1796392890544817,0.1796392890544817,0.34814933519254454,0.1141849225109132,0.1141849225109132
